scientific_name,category,year_published,url,assessment_id
Prioniturus platenae,VU,2024,https://www.iucnredlist.org/species/22684964/254784791,254784791
Lophotibis cristata,VU,2024,https://www.iucnredlist.org/species/22697504/254926243,254926243
Rhodonessa caryophyllacea,CR,2025,https://www.iucnredlist.org/species/22680344/254934109,254934109
Edolisoma mindanense,VU,2024,https://www.iucnredlist.org/species/22706596/254938197,254938197
Ficedula disposita,LC,2024,https://www.iucnredlist.org/species/22709394/255009372,255009372
Symposiachrus sacerdotum,EN,2025,https://www.iucnredlist.org/species/22707285/255132595,255132595
Corvus florensis,NT,2024,https://www.iucnredlist.org/species/22705956/255243832,255243832
Calidris himantopus,NT,2024,https://www.iucnredlist.org/species/22693437/255355399,255355399
Ninox ochracea,NT,2025,https://www.iucnredlist.org/species/22689439/255366232,255366232
Ardea humbloti,EN,2025,https://www.iucnredlist.org/species/22697012/255372663,255372663
Gygis alba,LC,2022,https://www.iucnredlist.org/species/216558622/255380997,255380997
Actenoides monachus,NT,2024,https://www.iucnredlist.org/species/22726844/255515459,255515459
Tyto nigrobrunnea,NT,2024,https://www.iucnredlist.org/species/22688449/255584128,255584128
Calidris fuscicollis,VU,2024,https://www.iucnredlist.org/species/22693399/255764059,255764059
Limnodromus semipalmatus,NT,2025,https://www.iucnredlist.org/species/22693351/255765537,255765537
Calidris minutilla,NT,2024,https://www.iucnredlist.org/species/22693396/255801668,255801668
Calidris pusilla,NT,2024,https://www.iucnredlist.org/species/22693373/255806237,255806237
Calidris melanotos,LC,2024,https://www.iucnredlist.org/species/22693408/255807787,255807787
Limosa haemastica,VU,2024,https://www.iucnredlist.org/species/22693154/255829868,255829868
Zoothera everetti,NT,2025,https://www.iucnredlist.org/species/22708378/255833930,255833930
Glaucidium castanotum,NT,2025,https://www.iucnredlist.org/species/22689286/255914678,255914678
Egretta vinaceigula,VU,2025,https://www.iucnredlist.org/species/22696922/255936009,255936009
Philepitta schlegeli,VU,2025,https://www.iucnredlist.org/species/22698767/256010787,256010787
Spheniscus demersus,CR,2024,https://www.iucnredlist.org/species/22697810/256021744,256021744
Xenopirostris polleni,VU,2024,https://www.iucnredlist.org/species/22708033/256043215,256043215
Platysteira albifrons,NT,2025,https://www.iucnredlist.org/species/22707934/256090346,256090346
Hydrochous gigas,LC,2025,https://www.iucnredlist.org/species/22686485/256210245,256210245
Charadrius vociferus,NT,2024,https://www.iucnredlist.org/species/22693777/256247816,256247816
Psittacula derbiana,LC,2024,https://www.iucnredlist.org/species/22685500/256298888,256298888
Calidris subruficollis,VU,2024,https://www.iucnredlist.org/species/22693447/256354281,256354281
Podoces biddulphi,NT,2025,https://www.iucnredlist.org/species/22705888/256429545,256429545
Spelaeornis caudatus,LC,2024,https://www.iucnredlist.org/species/22716112/256546094,256546094
Limnodromus scolopaceus,NT,2024,https://www.iucnredlist.org/species/22693348/256610578,256610578
Burhinus superciliaris,VU,2024,https://www.iucnredlist.org/species/22693597/257054432,257054432
Phegornis mitchellii,NT,2024,https://www.iucnredlist.org/species/22693931/257065121,257065121
Nycticryphes semicollaris,NT,2024,https://www.iucnredlist.org/species/22693520/257086436,257086436
Gallinago jamesoni,LC,2024,https://www.iucnredlist.org/species/22693124/257127777,257127777
Gallinago andina,LC,2024,https://www.iucnredlist.org/species/22693115/257129083,257129083
Gallinago stricklandii,NT,2024,https://www.iucnredlist.org/species/22693127/257213187,257213187
Gallinago nobilis,NT,2024,https://www.iucnredlist.org/species/22693118/257226118,257226118
Gallinago undulata,LC,2024,https://www.iucnredlist.org/species/22693121/257295000,257295000
Attagis malouinus,LC,2024,https://www.iucnredlist.org/species/22693039/257295355,257295355
Gallinago imperialis,NT,2024,https://www.iucnredlist.org/species/22693130/257295753,257295753
Caloperdix oculeus,NT,2024,https://www.iucnredlist.org/species/22679094/257607662,257607662
Symposiachrus boanensis,CR,2025,https://www.iucnredlist.org/species/22707294/257697081,257697081
Rhipidura sauli,VU,2024,https://www.iucnredlist.org/species/103707852/257891087,257891087
Belocercus longicaudus,VU,2024,https://www.iucnredlist.org/species/22685513/258108195,258108195
Rhyticeros cassidix,VU,2024,https://www.iucnredlist.org/species/22682525/258476814,258476814
Mearnsia picina,NT,2024,https://www.iucnredlist.org/species/22686630/258528336,258528336
Irena cyanogastra,NT,2024,https://www.iucnredlist.org/species/22704936/258542052,258542052
Alcedo euryzona,CR,2024,https://www.iucnredlist.org/species/22726971/258586382,258586382
Pellorneum buettikoferi,NT,2024,https://www.iucnredlist.org/species/22731962/258732787,258732787
Ficedula basilanica,VU,2024,https://www.iucnredlist.org/species/22709373/258862864,258862864
Prioniturus waterstradti,NT,2024,https://www.iucnredlist.org/species/22684960/259149993,259149993
Prioniturus montanus,NT,2024,https://www.iucnredlist.org/species/22684954/259158643,259158643
Lybius rubrifacies,NT,2025,https://www.iucnredlist.org/species/22681837/259161801,259161801
Stachyris nigriceps,LC,2024,https://www.iucnredlist.org/species/22716255/259167810,259167810
Alcurus striatus,LC,2024,https://www.iucnredlist.org/species/22712607/259168069,259168069
Timalia pileata,LC,2024,https://www.iucnredlist.org/species/22716320/259168279,259168279
Psilopogon lineatus,LC,2024,https://www.iucnredlist.org/species/22681600/259168528,259168528
Schoeniparus rufogularis,LC,2024,https://www.iucnredlist.org/species/22716621/259168790,259168790
Alcippe peracensis,LC,2024,https://www.iucnredlist.org/species/22735187/259169010,259169010
Pitta sordida,LC,2024,https://www.iucnredlist.org/species/103656903/259169187,259169187
Psilopogon asiaticus,LC,2024,https://www.iucnredlist.org/species/61469878/259169544,259169544
Psilopogon annamensis,LC,2024,https://www.iucnredlist.org/species/22735400/259169810,259169810
Treron oxyurus,NT,2025,https://www.iucnredlist.org/species/22691257/259282769,259282769
Ramphiculus merrilli,NT,2024,https://www.iucnredlist.org/species/22691322/259498100,259498100
Jubula lettii,LC,2025,https://www.iucnredlist.org/species/22689173/259543993,259543993
Lorius albidinucha,NT,2024,https://www.iucnredlist.org/species/22684603/259600750,259600750
Ducula poliocephala,NT,2025,https://www.iucnredlist.org/species/22691611/259765134,259765134
Limosa fedoa,VU,2024,https://www.iucnredlist.org/species/22693162/259771021,259771021
Otus ireneae,EN,2025,https://www.iucnredlist.org/species/22688565/259796531,259796531
Atelornis crossleyi,NT,2025,https://www.iucnredlist.org/species/22682961/260131149,260131149
Phaenicophaeus diardi,NT,2024,https://www.iucnredlist.org/species/22684092/260302341,260302341
Phaenicophaeus sumatranus,NT,2024,https://www.iucnredlist.org/species/22684095/260302685,260302685
Harpactes duvaucelii,NT,2024,https://www.iucnredlist.org/species/22682848/260303039,260303039
Harpactes diardii,NT,2024,https://www.iucnredlist.org/species/22682836/260303362,260303362
Psilopogon henricii,NT,2024,https://www.iucnredlist.org/species/22681649/260303717,260303717
Chloropicoides rafflesii,NT,2024,https://www.iucnredlist.org/species/22681493/260304085,260304085
Meiglyptes tukki,NT,2024,https://www.iucnredlist.org/species/22681562/260304431,260304431
Chrysophlegma humii,NT,2024,https://www.iucnredlist.org/species/62049529/260304776,260304776
Eurylaimus ochromalus,NT,2024,https://www.iucnredlist.org/species/22698735/260305096,260305096
Philentoma velata,NT,2024,https://www.iucnredlist.org/species/22707998/260305442,260305442
Ixos malaccensis,NT,2024,https://www.iucnredlist.org/species/22713198/260305774,260305774
Euptilotus eutilotus,NT,2024,https://www.iucnredlist.org/species/22712702/260306096,260306096
Microtarsus melanoleucos,NT,2024,https://www.iucnredlist.org/species/22712616/260306457,260306457
Macronus ptilosus,NT,2024,https://www.iucnredlist.org/species/22716310/260306804,260306804
Malacopteron magnum,NT,2024,https://www.iucnredlist.org/species/22715882/260307146,260307146
Pellorneum rostratum,NT,2024,https://www.iucnredlist.org/species/22715792/260307448,260307448
Turdinus macrodactylus,NT,2025,https://www.iucnredlist.org/species/22716030/260307765,260307765
Enicurus ruficapillus,NT,2024,https://www.iucnredlist.org/species/22710129/260308048,260308048
Limnodromus griseus,VU,2024,https://www.iucnredlist.org/species/22693344/260758243,260758243
Lybius chaplini,VU,2025,https://www.iucnredlist.org/species/22681832/260801167,260801167
Tringa solitaria,LC,2024,https://www.iucnredlist.org/species/22693239/260808693,260808693
Agapornis nigrigenis,VU,2025,https://www.iucnredlist.org/species/22685360/261154556,261154556
Accipiter erythrauchen,LC,2025,https://www.iucnredlist.org/species/22695596/261210735,261210735
Todiramphus cinnamominus,EW,2024,https://www.iucnredlist.org/species/22725862/261269865,261269865
Psittacula alexandri,NT,2024,https://www.iucnredlist.org/species/22685505/261477056,261477056
Himalayapsitta finschii,NT,2024,https://www.iucnredlist.org/species/22685473/261477759,261477759
Otus rufescens,NT,2024,https://www.iucnredlist.org/species/22688554/261490598,261490598
Pericrocotus igneus,NT,2024,https://www.iucnredlist.org/species/22706744/261490925,261490925
Aegithina viridissima,NT,2024,https://www.iucnredlist.org/species/22707440/261491303,261491303
Iole charlottae,NT,2024,https://www.iucnredlist.org/species/22713170/261491646,261491646
Ixidia cyaniventris,NT,2024,https://www.iucnredlist.org/species/22712631/261492010,261492010
Alcippe brunneicauda,NT,2024,https://www.iucnredlist.org/species/22716630/261492356,261492356
Anthreptes rhodolaemus,NT,2024,https://www.iucnredlist.org/species/22717618/261492675,261492675
Dendropicos stierlingi,LC,2025,https://www.iucnredlist.org/species/22680978/261503104,261503104
Tringa melanoleuca,NT,2024,https://www.iucnredlist.org/species/22693231/261626967,261626967
Calicalicus rufocarpalis,VU,2025,https://www.iucnredlist.org/species/22724537/261702880,261702880
Calidris mauri,LC,2024,https://www.iucnredlist.org/species/22693376/261733225,261733225
Trichoglossus iris,NT,2024,https://www.iucnredlist.org/species/22684573/261769481,261769481
Cyornis caerulatus,VU,2024,https://www.iucnredlist.org/species/22709558/261773201,261773201
Cyanolanius comorensis,NT,2025,https://www.iucnredlist.org/species/103703653/261774291,261774291
Anas marecula,EX,2024,https://www.iucnredlist.org/species/22728666/261858995,261858995
Columba thiriouxi,EX,2024,https://www.iucnredlist.org/species/62254534/261860542,261860542
Nesoenas duboisi,EX,2024,https://www.iucnredlist.org/species/22728712/261897803,261897803
Nesoenas cicur,EX,2024,https://www.iucnredlist.org/species/62257034/261900726,261900726
Nesoenas rodericanus,EX,2024,https://www.iucnredlist.org/species/22728722/261913120,261913120
Raphus cucullatus,EX,2024,https://www.iucnredlist.org/species/22690059/261916273,261916273
Pezophaps solitaria,EX,2024,https://www.iucnredlist.org/species/22690062/261927718,261927718
Himantopus novaezelandiae,CR,2025,https://www.iucnredlist.org/species/22693690/261945463,261945463
Corvus hawaiiensis,EW,2025,https://www.iucnredlist.org/species/22706052/261946059,261946059
Alectroenas nitidissimus,EX,2024,https://www.iucnredlist.org/species/22691601/261969150,261969150
Alectroenas payandeei,EX,2024,https://www.iucnredlist.org/species/62759683/261973331,261973331
Coua delalandei,EX,2024,https://www.iucnredlist.org/species/22684143/261974345,261974345
Nannococcyx psix,EX,2024,https://www.iucnredlist.org/species/22728841/261985006,261985006
Laterallus podarces,EX,2024,https://www.iucnredlist.org/species/22728754/261986737,261986737
Aphanapteryx bonasia,EX,2024,https://www.iucnredlist.org/species/22728884/261990244,261990244
Erythromachus leguati,EX,2024,https://www.iucnredlist.org/species/22728889/261996606,261996606
Dryolimnas augusti,EX,2024,https://www.iucnredlist.org/species/62258591/261999490,261999490
Mundia elpenor,EX,2024,https://www.iucnredlist.org/species/22728746/262001031,262001031
Zapornia astrictocarpus,EX,2024,https://www.iucnredlist.org/species/22728760/262002629,262002629
Recurvirostra americana,LC,2024,https://www.iucnredlist.org/species/22693717/262144636,262144636
Porphyrio caerulescens,EX,2024,https://www.iucnredlist.org/species/22728726/262189688,262189688
Charadrius semipalmatus,LC,2024,https://www.iucnredlist.org/species/22693764/262195475,262195475
Gallinula nesiotis,EX,2024,https://www.iucnredlist.org/species/22728763/262209629,262209629
Fulica newtonii,EX,2024,https://www.iucnredlist.org/species/22728769/262219759,262219759
Pterodroma rupinarum,EX,2024,https://www.iucnredlist.org/species/22728800/262222743,262222743
Bulweria bifax,EX,2024,https://www.iucnredlist.org/species/22728804/262268997,262268997
Threskiornis solitarius,EX,2024,https://www.iucnredlist.org/species/22728791/262272153,262272153
Nycticorax duboisi,EX,2024,https://www.iucnredlist.org/species/22728781/262274485,262274485
Nycticorax mauritianus,EX,2024,https://www.iucnredlist.org/species/22728777/262276501,262276501
Nycticorax megacephalus,EX,2024,https://www.iucnredlist.org/species/22728787/262277571,262277571
Mascarenotus grucheti,EX,2024,https://www.iucnredlist.org/species/22728866/262282497,262282497
Mascarenotus murivorus,EX,2024,https://www.iucnredlist.org/species/22728856/262284504,262284504
Mascarenotus sauzieri,EX,2024,https://www.iucnredlist.org/species/22728861/262285773,262285773
Upupa antaios,EX,2024,https://www.iucnredlist.org/species/22728670/262288483,262288483
Falco duboisi,EX,2024,https://www.iucnredlist.org/species/22731930/262290016,262290016
Mascarinus mascarin,EX,2024,https://www.iucnredlist.org/species/22685258/262292291,262292291
Palaeornis wardi,EX,2024,https://www.iucnredlist.org/species/22685437/262298318,262298318
Alexandrinus exsul,EX,2024,https://www.iucnredlist.org/species/22685465/262300612,262300612
Foudia delloni,EX,2024,https://www.iucnredlist.org/species/103811601/262304241,262304241
Necropsar rodericanus,EX,2024,https://www.iucnredlist.org/species/22710836/262305641,262305641
Zosterops semiflavus,EX,2024,https://www.iucnredlist.org/species/103889951/262309629,262309629
Arenaria melanocephala,LC,2024,https://www.iucnredlist.org/species/22693341/262324770,262324770
Polyplectron schleiermacheri,EN,2024,https://www.iucnredlist.org/species/22679393/262327449,262327449
Lophopsittacus bensoni,EX,2024,https://www.iucnredlist.org/species/22728844/262345230,262345230
Lophopsittacus mauritianus,EX,2024,https://www.iucnredlist.org/species/22728847/262346605,262346605
Necropsittacus rodricanus,EX,2024,https://www.iucnredlist.org/species/22728851/262347522,262347522
Nesillas aldabrana,EX,2024,https://www.iucnredlist.org/species/22714587/262348658,262348658
Calidris ptilocnemis,LC,2024,https://www.iucnredlist.org/species/22693424/262351933,262351933
Fregilupus varius,EX,2024,https://www.iucnredlist.org/species/22710840/262377757,262377757
Steganopus tricolor,LC,2024,https://www.iucnredlist.org/species/22693472/262488394,262488394
Actitis macularius,LC,2024,https://www.iucnredlist.org/species/22693277/262691229,262691229
Tringa incana,LC,2024,https://www.iucnredlist.org/species/22693305/262948509,262948509
Tringa semipalmata,LC,2024,https://www.iucnredlist.org/species/22693319/263047127,263047127
Psilopogon auricularis,LC,2024,https://www.iucnredlist.org/species/22726116/263244564,263244564
Phylloscopus calciatilis,LC,2024,https://www.iucnredlist.org/species/103845991/263244763,263244763
Phylloscopus reguloides,LC,2024,https://www.iucnredlist.org/species/22734278/263244878,263244878
Aegithalos annamensis,LC,2024,https://www.iucnredlist.org/species/103870959/263245127,263245127
Alcippe grotei,LC,2024,https://www.iucnredlist.org/species/22734608/263245361,263245361
Embernagra longicauda,LC,2024,https://www.iucnredlist.org/species/22723391/263285819,263285819
Saltator aurantiirostris,LC,2024,https://www.iucnredlist.org/species/22723892/263286114,263286114
Geothlypis rostrata,LC,2024,https://www.iucnredlist.org/species/22721845/263286333,263286333
Serinus alario,LC,2024,https://www.iucnredlist.org/species/22720301/263286515,263286515
Crithagra symonsi,LC,2024,https://www.iucnredlist.org/species/22720292/263286718,263286718
Sicalis raimondii,LC,2024,https://www.iucnredlist.org/species/22723362/263286908,263286908
Chloris ambigua,LC,2024,https://www.iucnredlist.org/species/22720347/263287084,263287084
Cyanoloxia brissonii,LC,2024,https://www.iucnredlist.org/species/22723932/263287300,263287300
Sporophila pileata,LC,2024,https://www.iucnredlist.org/species/22724947/263287529,263287529
Carduelis caniceps,LC,2024,https://www.iucnredlist.org/species/103764968/263287736,263287736
Tangara vitriolina,LC,2024,https://www.iucnredlist.org/species/22722897/263288139,263288139
Tangara preciosa,LC,2024,https://www.iucnredlist.org/species/22722894/263288339,263288339
Sicalis luteocephala,LC,2024,https://www.iucnredlist.org/species/22723321/263288550,263288550
Sicalis lutea,LC,2024,https://www.iucnredlist.org/species/22723311/263288718,263288718
Xenodacnis parina,LC,2024,https://www.iucnredlist.org/species/103839796/263288909,263288909
Tangara cyanocephala,LC,2024,https://www.iucnredlist.org/species/22722830/263289089,263289089
Tangara chilensis,LC,2024,https://www.iucnredlist.org/species/22722820/263289274,263289274
Emberiza goslingi,LC,2024,https://www.iucnredlist.org/species/103767684/263289504,263289504
Sporophila castaneiventris,LC,2024,https://www.iucnredlist.org/species/22723492/263289819,263289819
Dacnis lineata,LC,2024,https://www.iucnredlist.org/species/103812237/263290064,263290064
Nephelornis oneilli,LC,2024,https://www.iucnredlist.org/species/22723033/263290308,263290308
Paroaria gularis,LC,2024,https://www.iucnredlist.org/species/22736352/263290481,263290481
Sporophila murallae,LC,2024,https://www.iucnredlist.org/species/22735320/263290673,263290673
Emberiza flaviventris,LC,2024,https://www.iucnredlist.org/species/22720972/263290894,263290894
Emberiza tahapisi,LC,2024,https://www.iucnredlist.org/species/103767669/263291246,263291246
Spinus magellanicus,LC,2024,https://www.iucnredlist.org/species/22720383/263291702,263291702
Sporophila albogularis,LC,2024,https://www.iucnredlist.org/species/22723454/263291971,263291971
Emberiza siemsseni,LC,2024,https://www.iucnredlist.org/species/22720875/263292144,263292144
Sporophila luctuosa,LC,2024,https://www.iucnredlist.org/species/22723437/263292312,263292312
Sporophila collaris,LC,2024,https://www.iucnredlist.org/species/22723428/263292532,263292532
Carpodacus thura,LC,2024,https://www.iucnredlist.org/species/103836876/263292743,263292743
Agelaius assimilis,LC,2024,https://www.iucnredlist.org/species/22729118/263292942,263292942
Spinus atratus,LC,2024,https://www.iucnredlist.org/species/22720401/263293113,263293113
Spindalis portoricensis,LC,2024,https://www.iucnredlist.org/species/22729102/263293307,263293307
Sporophila peruviana,LC,2024,https://www.iucnredlist.org/species/22723460/263293487,263293487
Sporophila simplex,LC,2024,https://www.iucnredlist.org/species/22723463/263293684,263293684
Diglossa sittoides,LC,2024,https://www.iucnredlist.org/species/22723644/263293878,263293878
Conirostrum rufum,LC,2024,https://www.iucnredlist.org/species/22722105/263294097,263294097
Paroaria baeri,LC,2024,https://www.iucnredlist.org/species/22721597/263294264,263294264
Paroaria dominicana,LC,2024,https://www.iucnredlist.org/species/22721587/263294435,263294435
Melanodera xanthogramma,LC,2024,https://www.iucnredlist.org/species/22723119/263294611,263294611
Agelaioides badius,LC,2024,https://www.iucnredlist.org/species/103794964/263294859,263294859
Procarduelis nipalensis,LC,2024,https://www.iucnredlist.org/species/22720550/263295086,263295086
Lamprospiza melanoleuca,LC,2024,https://www.iucnredlist.org/species/22722139/263295295,263295295
Crithagra frontalis,LC,2024,https://www.iucnredlist.org/species/22720091/263295499,263295499
Diglossa humeralis,LC,2024,https://www.iucnredlist.org/species/22723673/263295758,263295758
Sporophila bouvreuil,LC,2024,https://www.iucnredlist.org/species/103817972/263295967,263295967
Diglossa brunneiventris,LC,2024,https://www.iucnredlist.org/species/22723677/263296158,263296158
Carpodacus trifasciatus,LC,2024,https://www.iucnredlist.org/species/22720595/263296343,263296343
Diglossa gloriosa,LC,2024,https://www.iucnredlist.org/species/22723668/263296535,263296535
Diglossa lafresnayii,LC,2024,https://www.iucnredlist.org/species/22723660/263296711,263296711
Diglossa mystacalis,LC,2024,https://www.iucnredlist.org/species/22723664/263296909,263296909
Carpodacus rodopeplus,LC,2024,https://www.iucnredlist.org/species/103834342/263297088,263297088
Serinus nigriceps,LC,2024,https://www.iucnredlist.org/species/22720078/263297269,263297269
Pipraeidea darwinii,LC,2024,https://www.iucnredlist.org/species/103842025/263297451,263297451
Spinus thibetanus,LC,2024,https://www.iucnredlist.org/species/22720069/263297698,263297698
Crithagra atrogularis,LC,2024,https://www.iucnredlist.org/species/22731333/263297885,263297885
Catamenia homochroa,LC,2024,https://www.iucnredlist.org/species/22723577/263298157,263298157
Icterus melanopsis,LC,2024,https://www.iucnredlist.org/species/22736377/263298353,263298353
Icterus leucopteryx,LC,2024,https://www.iucnredlist.org/species/22724090/263298512,263298512
Phrygilus gayi,LC,2024,https://www.iucnredlist.org/species/22723069/263298707,263298707
Phrygilus atriceps,LC,2024,https://www.iucnredlist.org/species/22723059/263298903,263298903
Phrygilus punensis,LC,2024,https://www.iucnredlist.org/species/22723064/263299089,263299089
Tangara glaucocolpa,LC,2024,https://www.iucnredlist.org/species/22722531/263299266,263299266
Tangara sayaca,LC,2024,https://www.iucnredlist.org/species/22722534/263299447,263299447
Geospizopsis plebejus,LC,2024,https://www.iucnredlist.org/species/22723100/263299726,263299726
Sicalis olivascens,LC,2024,https://www.iucnredlist.org/species/103838515/263299929,263299929
Icterus pyrrhopterus,LC,2024,https://www.iucnredlist.org/species/22731801/263300116,263300116
Ephippiospingus dorsalis,LC,2024,https://www.iucnredlist.org/species/22723090/263300304,263300304
Ephippiospingus erythronotus,LC,2024,https://www.iucnredlist.org/species/22723095/263300477,263300477
Geospizopsis unicolor,LC,2024,https://www.iucnredlist.org/species/22723085/263300651,263300651
Icterus graceannae,LC,2024,https://www.iucnredlist.org/species/22724102/263300884,263300884
Crithagra buchanani,LC,2024,https://www.iucnredlist.org/species/22720191/263301068,263301068
Poospiza nigrorufa,LC,2024,https://www.iucnredlist.org/species/22723252/263301236,263301236
Oreopsar bolivianus,LC,2024,https://www.iucnredlist.org/species/22724280/263301474,263301474
Gnorimopsar chopi,LC,2024,https://www.iucnredlist.org/species/22724277/263301645,263301645
Poospiza whitii,LC,2024,https://www.iucnredlist.org/species/22723247/263301876,263301876
Curaeus curaeus,LC,2024,https://www.iucnredlist.org/species/22724271/263302102,263302102
Geospiza scandens,LC,2024,https://www.iucnredlist.org/species/22723752/263302303,263302303
Thlypopsis inornata,LC,2024,https://www.iucnredlist.org/species/22722266/263302462,263302462
Thlypopsis pectoralis,LC,2024,https://www.iucnredlist.org/species/22722260/263302623,263302623
Crithagra albogularis,LC,2024,https://www.iucnredlist.org/species/22720210/263302780,263302780
Geothlypis aequinoctialis,LC,2024,https://www.iucnredlist.org/species/103795554/263302979,263302979
Carpodacus verreauxii,LC,2024,https://www.iucnredlist.org/species/103834496/263303261,263303261
Crithagra dorsostriata,LC,2024,https://www.iucnredlist.org/species/22720197/263303439,263303439
Incaspiza personata,LC,2024,https://www.iucnredlist.org/species/22723193/263303672,263303672
Ammodramus aurifrons,LC,2024,https://www.iucnredlist.org/species/22721150/263303831,263303831
Crithagra koliensis,LC,2024,https://www.iucnredlist.org/species/22720109/263304024,263304024
Chionodacryon speculiferum,LC,2024,https://www.iucnredlist.org/species/22723169/263304218,263304218
Crithagra hyposticta,LC,2024,https://www.iucnredlist.org/species/22720098/263304396,263304396
Carpodacus roborowskii,LC,2024,https://www.iucnredlist.org/species/22720616/263304640,263304640
Crithagra reichenowi,LC,2024,https://www.iucnredlist.org/species/22720154/263304796,263304796
Geospiza magnirostris,LC,2024,https://www.iucnredlist.org/species/22723729/263305010,263305010
Geospiza fortis,LC,2024,https://www.iucnredlist.org/species/22723734/263305169,263305169
Crithagra reichardi,LC,2024,https://www.iucnredlist.org/species/103761856/263305339,263305339
Granatellus pelzelni,LC,2024,https://www.iucnredlist.org/species/103804346/263305590,263305590
Pipraeidea melanonota,LC,2024,https://www.iucnredlist.org/species/22722691/263305805,263305805
Tangara flava,LC,2024,https://www.iucnredlist.org/species/103848879/263306052,263306052
Agelaioides fringillarius,LC,2024,https://www.iucnredlist.org/species/103795103/263306262,263306262
Asemospiza obscura,LC,2024,https://www.iucnredlist.org/species/22723584/263306455,263306455
Carpodacus puniceus,LC,2024,https://www.iucnredlist.org/species/22720613/263306674,263306674
Carpodacus stoliczkae,LC,2024,https://www.iucnredlist.org/species/103835324/263306896,263306896
Carpodacus synoicus,LC,2024,https://www.iucnredlist.org/species/103834861/263307093,263307093
Catamenia analis,LC,2024,https://www.iucnredlist.org/species/22723570/263307308,263307308
Catamenia inornata,LC,2024,https://www.iucnredlist.org/species/22723573/263307568,263307568
Chloris spinoides,LC,2024,https://www.iucnredlist.org/species/22720344/263307770,263307770
Crithagra donaldsoni,LC,2024,https://www.iucnredlist.org/species/22720185/263308039,263308039
Crithagra leucopygia,LC,2024,https://www.iucnredlist.org/species/22720117/263308216,263308216
Crithagra mennelli,LC,2024,https://www.iucnredlist.org/species/22720231/263308511,263308511
Crithagra striatipectus,LC,2024,https://www.iucnredlist.org/species/103761521/263308740,263308740
Crithagra striolata,LC,2024,https://www.iucnredlist.org/species/22731359/263308944,263308944
Crithagra totta,LC,2024,https://www.iucnredlist.org/species/22720288/263309195,263309195
Crithagra tristriata,LC,2024,https://www.iucnredlist.org/species/22720236/263309383,263309383
Donacospiza albifrons,LC,2024,https://www.iucnredlist.org/species/22723144/263309574,263309574
Emberiza cioides,LC,2024,https://www.iucnredlist.org/species/22720902/263309780,263309780
Emberiza poliopleura,LC,2024,https://www.iucnredlist.org/species/22720977/263310025,263310025
Emberiza sahari,LC,2024,https://www.iucnredlist.org/species/22734808/263310225,263310225
Emberiza striolata,LC,2024,https://www.iucnredlist.org/species/22735007/263310543,263310543
Embernagra platensis,LC,2024,https://www.iucnredlist.org/species/22723386/263310856,263310856
Geospiza fuliginosa,LC,2024,https://www.iucnredlist.org/species/22723739/263311084,263311084
Geothlypis auricularis,LC,2024,https://www.iucnredlist.org/species/103795612/263311244,263311244
Linaria yemenensis,LC,2024,https://www.iucnredlist.org/species/22720450/263311437,263311437
Lophospingus griseocristatus,LC,2024,https://www.iucnredlist.org/species/22723140/263311628,263311628
Lophospingus pusillus,LC,2024,https://www.iucnredlist.org/species/22723137/263311812,263311812
Poospiza hispaniolensis,LC,2024,https://www.iucnredlist.org/species/22723286/263312003,263312003
Poospizopsis caesar,LC,2024,https://www.iucnredlist.org/species/22723282/263312192,263312192
Ptiloxena atroviolacea,LC,2024,https://www.iucnredlist.org/species/22724294/263312350,263312350
Pyrrhoplectes epauletta,LC,2024,https://www.iucnredlist.org/species/22720718/263312530,263312530
Ramphocelus bresilius,LC,2024,https://www.iucnredlist.org/species/22722510/263312712,263312712
Ramphocelus carbo,LC,2024,https://www.iucnredlist.org/species/22722507/263312906,263312906
Ramphocelus melanogaster,LC,2024,https://www.iucnredlist.org/species/22722503/263313158,263313158
Rhodopechys alienus,LC,2024,https://www.iucnredlist.org/species/22734426/263313329,263313329
Rhynchospiza stolzmanni,LC,2024,https://www.iucnredlist.org/species/22721248/263313505,263313505
Rhynchostruthus socotranus,LC,2024,https://www.iucnredlist.org/species/22735261/263313674,263313674
Saltator multicolor,LC,2024,https://www.iucnredlist.org/species/22723042/263313863,263313863
Serinus flavivertex,LC,2024,https://www.iucnredlist.org/species/22732947/263314058,263314058
Sicalis mendozae,LC,2024,https://www.iucnredlist.org/species/103838548/263314270,263314270
Sicalis taczanowskii,LC,2024,https://www.iucnredlist.org/species/22723367/263314446,263314446
Sicalis uropigyalis,LC,2024,https://www.iucnredlist.org/species/22723316/263314628,263314628
Spindalis dominicensis,LC,2024,https://www.iucnredlist.org/species/22729097/263314827,263314827
Emberiza cabanisi,LC,2024,https://www.iucnredlist.org/species/22720986/263315008,263315008
Otus angelinae,NT,2025,https://www.iucnredlist.org/species/22688591/263556745,263556745
Strix hadorami,LC,2024,https://www.iucnredlist.org/species/22689083/263595470,263595470
Pternistis leucoscepus,LC,2024,https://www.iucnredlist.org/species/22678847/263595700,263595700
Campethera punctuligera,LC,2024,https://www.iucnredlist.org/species/22680883/263595938,263595938
Tockus damarensis,LC,2024,https://www.iucnredlist.org/species/22725940/263596226,263596226
Phalcoboenus megalopterus,LC,2024,https://www.iucnredlist.org/species/22696241/263596427,263596427
Campethera nubica,LC,2024,https://www.iucnredlist.org/species/22680887/263596621,263596621
